CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,IS_EMPLOYED,TYPE
0,0,1,-0.5796609024426633,-0.9507835200183621,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
1,0,1,-0.5796609024426633,0.9681556435993327,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.26742751178221114,1,0
0,0,1,-0.5796609024426633,-0.9498752083623446,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9756002963744517,0,0
0,0,1,-0.5796609024426633,-0.6247889715771275,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.7133398451872218,1,0
0,0,1,-0.5796609024426633,-0.5077791365749342,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.9664631236745961,1,0
0,1,1,-0.5796609024426633,1.1706223789997459,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,0.27184936046898933,1,0
0,0,1,-0.5796609024426633,-1.102684758937021,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.2905285155345498,0,0
1,1,1,-0.5796609024426633,0.19163771736747143,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.5550425437545766,1,0
0,1,1,-0.5796609024426633,-0.8094561188676952,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,-0.21767983988774908,0.47925235145276557,1,0
0,1,0,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,-0.21767983988774908,-0.5438918029027409,1,0
0,0,0,-0.5796609024426633,0.9907597605791847,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.8620657387817752,1,0
0,0,1,-0.5796609024426633,0.15846671367970197,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.539986021546308,0,0
0,0,1,-0.5796609024426633,0.047880588804737445,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.5837472960662357,1,0
0,0,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7149631826561214,0,0
1,1,1,2.1144616779183996,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,1.9760876577729771,0.41177761406447005,1,0
0,0,1,-0.256705678716035,3.577077149842863,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,Managers,-0.21767983988774908,-0.335053683555435,1,0
0,1,1,-0.5796609024426633,3.4226250773893367,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.27779738429554435,-0.017855945598743456,1,0
1,0,1,-0.5796609024426633,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.2736600874202706,1,0
0,0,0,-0.5796609024426633,0.6594106771890287,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,-0.21767983988774908,1.0199308794072406,1,0
0,0,1,0.767400387737868,-0.17417951238536541,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,0.879203908942614,-0.39703334190133965,1,0
0,0,1,-0.5796609024426633,-0.08919693805508355,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.5950780239848308,0,0
1,0,0,-0.5796609024426633,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.5737850693121215,1,0
0,0,0,-0.5796609024426633,-0.6607161698158311,Pensioner,Incomplete higher,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.3071739430851548,0,0
0,0,1,-0.5796609024426633,0.9896609544544299,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.405878225600357,0,0
1,0,0,0.767400387737868,-0.34741430286102226,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,0.879203908942614,-1.1382609226002467,1,0
1,1,1,2.1144616779183996,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,1.9760876577729771,0.41177761406447005,1,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
0,0,0,-0.5796609024426633,-0.28365311561550305,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.7955862005144658,0,0
0,0,1,-0.5796609024426633,-0.9498752083623446,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9756002963744517,0,0
0,0,0,-0.5796609024426633,0.27337560256371446,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,0.8562970629325497,1,0
0,1,0,2.1144616779183996,0.029929671165262572,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Core staff,1.9760876577729771,-1.1203120006904634,1,0
1,0,0,0.767400387737868,-0.1733712688733713,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.879203908942614,-0.0899642186669718,1,0
1,0,0,-0.5796609024426633,0.5780193119976362,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,0.687697187711848,1,0
1,0,0,-0.5796609024426633,-0.2731521845828149,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Drivers,-1.3145635887181122,-1.1171554402200452,1,0
0,0,0,2.1144616779183996,-0.29905778505397296,Working,Incomplete higher,Married,House / apartment,1,1,0,0,Core staff,1.9760876577729771,-1.4810440583665947,1,0
0,0,1,-0.5796609024426633,-0.6098072965742718,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.4920089605793173,1,0
1,0,1,-0.5796609024426633,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,0.006566731602963838,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
0,1,1,-0.5796609024426633,3.4026899238665527,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.30252792062577316,-0.015897155339006777,1,0
1,0,0,-0.5796609024426633,2.813747688108574,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.7522033029002796,1,0
0,0,1,-0.5796609024426633,-0.06568306478752377,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.6280841447500112,0,0
1,0,0,0.767400387737868,-0.06568306478752377,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,-0.717649878714961,1,0
0,0,0,-0.5796609024426633,-0.8098612864482085,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.5990583082127594,0,0
1,1,0,-0.5796609024426633,-0.4931803076375848,Working,Secondary / secondary special,Married,Office apartment,1,0,0,0,Security staff,-0.21767983988774908,0.06301129492182156,1,0
1,1,1,-0.5796609024426633,-0.3813887361683149,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-1.1561315708587092,1,0
0,0,0,-0.5796609024426633,-0.7568225245262143,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.335583393800167,0,0
1,1,1,-0.5796609024426633,0.2924156622283361,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.7237499055369675,1,0
0,0,0,-0.5796609024426633,-1.0387261550785505,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.628366952751503,0,0
0,0,1,-0.5796609024426633,0.15536497110618144,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.4951596140216794,1,0
0,0,1,0.4122310275423232,0.18916855838971913,Working,Higher education,Married,House / apartment,1,0,1,0,Accountants,-0.21767983988774908,-1.3897754497071513,1,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
1,0,0,0.767400387737868,-0.2648119306113037,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,0.048597928249567934,1,0
0,0,1,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.2415729129393673,0,0
0,1,1,-0.5796609024426633,-0.33552280992452577,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,High skill tech staff,-0.21767983988774908,0.6724147277828003,1,0
0,0,1,-0.5796609024426633,-0.7017889205859857,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.31054413182814133,1,0
0,0,0,2.1144616779183996,0.36606508137404126,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,1.9760876577729771,-0.42097210137547375,1,0
0,0,1,-0.5796609024426633,-0.22124855271952043,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.4446573180657123,0,0
0,0,1,-0.5796609024426633,-1.0117197930772746,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.8548367003112115,1,0
0,1,1,-0.5796609024426633,1.359476147875288,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-1.3145635887181122,0.8042599561613556,1,0
1,0,1,-0.5796609024426633,0.6668446146897887,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.05919239773415769,1,0
1,0,0,0.767400387737868,-0.286731100681229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,0.879203908942614,-0.09420937858297455,1,0
0,1,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.454326068937791,0,0
0,0,0,2.1144616779183996,-0.3221319245556799,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,Core staff,1.9760876577729771,-1.473486654865606,1,0
0,0,0,-0.5796609024426633,-0.7486242407800362,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.3583768839081498,0,0
0,0,1,-0.5796609024426633,-0.8614559940048626,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0624793342805616,0,0
0,0,0,0.767400387737868,-0.30458906363037214,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.1031159244060124,1,0
0,0,1,-0.5796609024426633,-1.1611467196298912,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,0.6724147277828003,1,0
0,0,1,-0.5796609024426633,-0.06568306478752377,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.6280841447500112,0,0
0,0,1,0.767400387737868,-1.1257098576036,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,0.879203908942614,-1.574595265531883,1,0
0,0,1,-0.5796609024426633,-0.7055544527456014,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cooking staff,-0.21767983988774908,0.2883444902496088,1,0
1,0,1,-0.5796609024426633,-0.9857107033311361,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.7830323296140536,1.9361790099556937,0,0
0,0,0,-0.5796609024426633,-0.9236054088560703,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7502178101062842,0,0
0,1,1,-0.5796609024426633,0.7367714847626913,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,0.11244974536849298,1,0
1,0,0,0.767400387737868,1.3477997450462884,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,0.3392138374788666,1,0
0,0,1,-0.5796609024426633,-0.08873140671566364,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.5957314843243517,0,0
0,1,0,-0.5796609024426633,0.6005413748429025,Working,Higher education,Married,House / apartment,1,0,1,0,High skill tech staff,-0.21767983988774908,0.45703313836070025,1,0
1,1,1,-0.5796609024426633,-0.5179737862595498,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.3441494725952142,-1.1387534178204284,1,0
0,0,1,-0.5796609024426633,-0.07879186313125197,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.609683493513347,0,0
1,0,0,1.8284515584039593,2.3522270756008923,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,1.7431956176087355,0.41177761406447005,1,0
0,0,1,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.367447031031681,0,0
1,1,0,0.767400387737868,2.5868933659369393,Working,Higher education,Married,House / apartment,1,0,1,1,Core staff,0.879203908942614,-1.4995612198699517,1,0
0,0,0,-0.5796609024426633,0.2575424649316735,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Unknown,-0.21767983988774908,-1.1520450682455114,1,0
0,0,1,0.767400387737868,-0.19171053312091044,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,0.879203908942614,-0.35224665851110126,1,0
0,1,1,-0.5796609024426633,-0.04580179749909004,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cooking staff,-0.21767983988774908,0.6724147277828003,1,0
1,0,0,-0.5796609024426633,1.7136192757093305,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,-1.3145635887181122,-1.482905400895458,1,0
0,0,1,-0.5796609024426633,-1.160806757302234,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.9343772105172418,1,0
0,1,1,-0.5796609024426633,-0.9498752083623446,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,High skill tech staff,-0.21767983988774908,0.6724147277828003,1,0
0,0,0,-0.5796609024426633,-1.427124337803221,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Secretaries,-0.21767983988774908,0.20558770734341553,1,0
0,0,0,-0.5796609024426633,-0.8984624776693206,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.7008078783959037,0,0
0,0,0,-0.5796609024426633,-1.370434037855095,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,-0.21767983988774908,0.572838439149179,1,0
0,0,0,-0.5796609024426633,-0.9919030382178448,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.5976952835207507,0,0
0,1,0,-0.5796609024426633,0.7580007785589864,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,0.6449899945475716,1,0
1,1,1,-0.5796609024426633,0.34421459862695436,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.5849408615492772,1,0
0,0,0,-0.5796609024426633,-0.9410559012239195,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cooking staff,-0.2614429732581536,0.3283648495232738,1,0
0,0,0,-0.5796609024426633,-0.7555999717612149,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.3331808796230296,0,0
0,0,0,-0.5796609024426633,-0.5947300937213149,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,-0.21767983988774908,-0.09385202371448631,1,0
0,0,1,-0.5796609024426633,-0.7881225149572867,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.9832028700423149,1,0
0,0,1,-0.5796609024426633,-0.9498752083623446,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9756002963744517,0,0
1,0,0,0.767400387737868,1.2800654974069994,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Core staff,0.879203908942614,0.22103754247498703,1,0
0,0,1,-0.5796609024426633,-0.948341562008133,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.9771072281054147,0,0
0,0,1,-0.5796609024426633,-0.8378445970738052,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.4102944100025268,0,0
0,0,0,0.767400387737868,3.899895942054349,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,-0.2044946498709738,-1.329980493296384,1,0
1,0,1,-0.5796609024426633,-0.7288271724686395,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,-0.21767983988774908,1.0199308794072406,1,0
0,0,1,-0.5796609024426633,-0.9058618996229275,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.018846936215485,0,0
0,0,0,-0.5796609024426633,-0.7288271724686395,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Unknown,-0.21767983988774908,1.280567993125571,0,0
0,0,1,0.767400387737868,-0.286731100681229,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.10949661337219042,1,0
0,0,0,2.1144616779183996,0.7285847185784556,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,1.9760876577729771,-0.004945982349045284,1,0
0,0,1,-0.5796609024426633,-0.25284637015234557,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.3145635887181122,-0.403532671936741,1,0
0,1,0,2.1144616779183996,0.8231063892946311,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,1.9760876577729771,-0.02148826800520992,1,0
0,1,0,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Unknown,-0.21767983988774908,-0.5438918029027409,1,0
0,0,0,0.767400387737868,-0.030711982881236777,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.6764155749817898,1,0
1,1,1,1.7972546135163419,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,1.7177925998620094,0.43223595903597384,1,0
1,1,1,1.58389973579319,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,1.5440621988667802,0.44599633255741844,1,0
1,1,1,2.1144616779183996,2.0322480445073197,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,1.9760876577729771,-0.35119990340307883,1,0
1,0,1,-0.5796609024426633,1.2606051505747076,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,-1.3145635887181122,-1.3258031440577316,1,0
0,0,1,-0.5796609024426633,-0.9052689358916332,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.0194295710970818,0,0
0,1,1,-0.5796609024426633,-0.5077791365749342,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,-0.21767983988774908,0.06426146244002974,1,0
1,1,1,1.0125317194086618,2.5868933659369393,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,1.078809209754728,0.4828468485032502,1,0
1,0,0,-0.5796609024426633,0.14455414512688308,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Core staff,-1.260918147897151,-0.717649878714961,1,0
0,0,0,-0.5796609024426633,1.2223831532898946,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.5889592517610241,1,0
0,0,0,0.767400387737868,2.8319127978970613,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,0.8554137543043047,-1.6657820676073904,1,0
0,0,1,-0.5796609024426633,-0.9222869018685892,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,2.002708041484534,0,0
0,0,1,0.767400387737868,-0.47380475584371273,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,0.879203908942614,-1.4449941741953451,1,0
1,0,0,-0.5796609024426633,-0.07664509101596102,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Drivers,-1.3145635887181122,-1.4457058277389097,1,0
0,0,0,-0.5796609024426633,-0.839026891499121,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cooking staff,-0.7677309491902368,0.36846555508966994,1,0
1,0,0,0.767400387737868,-0.23769831979940934,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-1.0712533041829866,-0.10918177719272816,1,0
1,1,0,-0.5796609024426633,0.2902694260718911,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Unknown,-1.3145635887181122,-1.149809074130234,1,0
0,0,0,-0.5796609024426633,1.1304857307851346,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.6973152426340317,1,0
0,0,1,-0.5796609024426633,-0.5134653955121944,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.89952858237624,1,0
0,0,0,0.767400387737868,0.10000926255557818,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,-0.21767983988774908,-0.5222825243325615,1,0
0,1,1,-0.5796609024426633,0.37641300699988667,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-1.130593530241476,0.8601947967093547,1,0
0,0,1,-0.5796609024426633,-0.3303504204343012,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.2817280035147798,0,0
0,0,1,-0.5796609024426633,-0.6337081975450007,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,0.6899695471786739,1,0
0,0,1,0.767400387737868,0.15536497110618144,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,0.8392644757032071,-1.245250938029758,1,0
0,0,1,-0.5796609024426633,-0.8402321673589164,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Core staff,-0.21767983988774908,-0.4180745282032897,1,0
0,0,1,-0.5796609024426633,-1.17092324425605,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
1,1,1,-0.5796609024426633,-0.06278872950077333,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,-0.21767983988774908,0.6642892455262294,0,0
0,0,0,-0.5796609024426633,0.7268891604887249,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,-0.8079546340331508,1,0
1,1,0,-0.5796609024426633,-0.2878237159575896,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,-0.1291596386029656,1,0
0,0,1,3.461522968098931,-1.0370319513952508,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3.0729714066033402,-0.4277192631796298,1,0
1,0,1,-0.5796609024426633,-1.1301430030669268,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.170150041448117,0,0
0,0,1,-0.5796609024426633,0.4546244361812555,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.5185318050529777,0,0
0,1,0,-0.5796609024426633,0.12029171351980927,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.5298240420644929,0,0
0,1,1,-0.5796609024426633,0.37641300699988667,Working,Higher education,Married,House / apartment,1,0,1,0,High skill tech staff,-0.21767983988774908,0.32489857615836,1,0
0,0,0,-0.5796609024426633,-1.0438100829121586,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Secretaries,-0.21767983988774908,0.8250032880727554,1,0
0,0,1,0.767400387737868,0.15536497110618144,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Sales staff,0.7282769268214131,-1.2628325486182816,1,0
0,0,1,-0.5796609024426633,-0.8838557616450284,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
1,0,0,0.767400387737868,-0.11896672459597546,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,0.879203908942614,-1.2198857387193671,1,0
1,0,0,0.767400387737868,0.12221736842326633,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,0.3650694332335066,-0.717649878714961,1,0
0,0,0,-0.5796609024426633,-0.8633653849483519,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,-0.21767983988774908,0.22289508813031916,1,0
1,0,0,0.767400387737868,-0.5118929865513924,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,0.879203908942614,-0.7499874045020368,1,0
0,0,1,0.767400387737868,-0.3040839698011084,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,0.879203908942614,-0.14846941124523416,1,0
1,1,0,-0.5796609024426633,-0.7730367796473805,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Laborers,-0.21767983988774908,0.32489857615836,1,0
0,0,0,-0.5796609024426633,-0.8283813673394129,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.563087146876214,0,0
0,0,0,-0.5796609024426633,-0.9599499395740664,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.515545173949541,0,0
0,0,0,-0.5796609024426633,-0.20334880893264495,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,-0.21767983988774908,0.6037423240044643,1,0
0,0,1,-0.5796609024426633,-0.9019489260063538,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,-0.21767983988774908,1.8424403862594954,0,0
0,0,1,-0.5796609024426633,-1.17092324425605,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Sales staff,-1.3145635887181122,0.6724147277828003,1,0
0,0,0,-0.5796609024426633,-0.7730367796473805,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,-1.3145635887181122,1.454326068937791,0,0
0,1,1,-0.5796609024426633,0.37641300699988667,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,-0.21767983988774908,1.454326068937791,0,0
0,1,1,-0.5796609024426633,-0.100964402574354,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Cooking staff,-0.21767983988774908,0.6724147277828003,1,0
1,1,0,-0.5796609024426633,0.2757217301395256,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,-1.3145635887181122,-1.164103363392346,1,0
